Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Order Amount,Quantity Shipped,Payment Status,Time to Delivery
TX06401,2007-07-30 13:58:29.769682,9782,S4,C1,NY,19.987653957719697,1850,95,Overdue,7
TX06402,2007-07-29 13:58:29.769682,9898,S4,C6,SF,16.777994585799714,2009,163,Overdue,6
TX06403,2007-07-28 13:58:29.769682,9138,S2,C3,Chicago,6.810615220848717,1057,193,Paid,5
TX06404,2007-07-27 13:58:29.769682,9692,S10,C3,NY,15.18227251111023,1446,60,Paid,4
TX06405,2007-07-26 13:58:29.769682,9941,S7,C5,NY,16.179857313427746,1442,64,Overdue,5
TX06406,2007-07-25 13:58:29.769682,9541,S4,C3,SF,12.71372533882113,2009,131,Paid,2
TX06407,2007-07-24 13:58:29.769682,9056,S6,C4,SF,6.18129721660163,2534,153,Overdue,5
TX06408,2007-07-23 13:58:29.769682,9231,S3,C3,LA,5.520293528095354,2556,67,Paid,7
TX06409,2007-07-22 13:58:29.769682,9657,S7,C7,Chicago,19.06714545859025,1994,115,Paid,1
TX06410,2007-07-21 13:58:29.769682,9434,S6,C3,Chicago,8.862709482179278,2585,79,Overdue,2
TX06411,2007-07-20 13:58:29.769682,9383,S3,C10,LA,10.68452190527675,1897,156,Overdue,3
TX06412,2007-07-19 13:58:29.769682,9559,S4,C4,SF,16.929163114782575,1754,144,Paid,9
TX06413,2007-07-18 13:58:29.769682,9193,S10,C2,Chicago,15.338911200761649,1336,180,Overdue,8
TX06414,2007-07-17 13:58:29.769682,9735,S5,C2,SF,19.528485500515025,2866,67,Overdue,1
TX06415,2007-07-16 13:58:29.769682,9647,S9,C9,Chicago,6.392588003167513,1268,149,Paid,9
TX06416,2007-07-15 13:58:29.769682,9533,S6,C1,NY,15.603793611188408,1055,139,Paid,7
TX06417,2007-07-14 13:58:29.769682,9517,S4,C1,NY,6.233432791665043,2000,141,Paid,9
TX06418,2007-07-13 13:58:29.769682,9715,S7,C10,Chicago,5.002482447517169,1219,81,Paid,5
TX06419,2007-07-12 13:58:29.769682,9750,S2,C1,Chicago,6.803453392816211,2040,98,Paid,5
TX06420,2007-07-11 13:58:29.769682,9184,S4,C3,Chicago,14.25088772418856,2836,120,Paid,1
TX06421,2007-07-10 13:58:29.769682,9871,S5,C2,LA,15.14289124366162,2332,77,Paid,7
TX06422,2007-07-09 13:58:29.769682,9291,S4,C3,Chicago,11.575098086143765,1087,81,Paid,8
TX06423,2007-07-08 13:58:29.769682,9334,S4,C5,LA,5.691060646061363,2004,135,Overdue,1
TX06424,2007-07-07 13:58:29.769682,9731,S9,C9,LA,14.51089086581736,1481,186,Paid,5
TX06425,2007-07-06 13:58:29.769682,9115,S2,C2,NY,6.287262163797351,2060,66,Paid,7
TX06426,2007-07-05 13:58:29.769682,9824,S6,C1,Chicago,7.125894976495966,1653,59,Paid,3
TX06427,2007-07-04 13:58:29.769682,9048,S8,C6,NY,12.688635271562404,2136,140,Paid,2
TX06428,2007-07-03 13:58:29.769682,9684,S8,C3,NY,10.105599072122716,1197,66,Overdue,1
TX06429,2007-07-02 13:58:29.769682,9081,S7,C7,LA,11.971308909145108,1936,145,Paid,3
TX06430,2007-07-01 13:58:29.769682,9833,S10,C6,SF,14.526153554407887,2207,105,Paid,8
TX06431,2007-06-30 13:58:29.769682,9332,S4,C7,LA,7.400105542420952,2963,188,Paid,3
TX06432,2007-06-29 13:58:29.769682,9556,S7,C5,NY,18.39630109536512,2941,94,Overdue,3
TX06433,2007-06-28 13:58:29.769682,9334,S10,C1,LA,13.3922009696936,1851,138,Overdue,4
TX06434,2007-06-27 13:58:29.769682,9531,S6,C3,LA,5.331399132969284,1406,176,Paid,3
TX06435,2007-06-26 13:58:29.769682,9959,S6,C3,LA,14.426792626007916,2707,66,Paid,3
TX06436,2007-06-25 13:58:29.769682,9220,S2,C7,Chicago,11.94768397661077,1415,171,Paid,3
TX06437,2007-06-24 13:58:29.769682,9634,S8,C3,LA,15.524586672137843,2749,104,Paid,2
TX06438,2007-06-23 13:58:29.769682,9745,S8,C5,NY,16.760504344063172,1742,54,Paid,4
TX06439,2007-06-22 13:58:29.769682,9732,S7,C4,LA,19.08267280084894,2137,156,Overdue,3
TX06440,2007-06-21 13:58:29.769682,9322,S9,C4,Chicago,19.975186914124997,2366,169,Overdue,9
TX06441,2007-06-20 13:58:29.769682,9850,S8,C7,NY,13.244254902071404,1382,126,Overdue,4
TX06442,2007-06-19 13:58:29.769682,9002,S9,C1,LA,13.42262529692637,2529,119,Overdue,5
TX06443,2007-06-18 13:58:29.769682,9693,S9,C7,NY,5.336678764634094,1083,91,Paid,6
TX06444,2007-06-17 13:58:29.769682,9205,S6,C8,Chicago,17.97755710229496,2700,116,Paid,5
TX06445,2007-06-16 13:58:29.769682,9831,S2,C3,SF,5.430769903137815,1490,141,Paid,7
TX06446,2007-06-15 13:58:29.769682,9039,S7,C3,Chicago,14.48997210501563,1813,180,Paid,5
TX06447,2007-06-14 13:58:29.769682,9058,S3,C4,Chicago,6.47865468116345,1550,146,Overdue,1
TX06448,2007-06-13 13:58:29.769682,9950,S7,C6,NY,9.287579061596848,1249,115,Paid,8
TX06449,2007-06-12 13:58:29.769682,9573,S9,C7,NY,7.104943296660882,1618,78,Overdue,8
TX06450,2007-06-11 13:58:29.769682,9643,S10,C1,SF,7.0609143216881165,2441,184,Overdue,4
TX06451,2007-06-10 13:58:29.769682,9506,S10,C4,SF,6.119014734753957,2360,157,Overdue,6
TX06452,2007-06-09 13:58:29.769682,9571,S2,C7,SF,9.768229729782554,2486,181,Paid,1
TX06453,2007-06-08 13:58:29.769682,9883,S6,C2,Chicago,11.354770166791903,1596,70,Paid,9
TX06454,2007-06-07 13:58:29.769682,9842,S6,C1,Chicago,11.96709789248238,2145,186,Paid,6
TX06455,2007-06-06 13:58:29.769682,9121,S9,C1,SF,11.595620592006613,2280,61,Paid,7
TX06456,2007-06-05 13:58:29.769682,9478,S9,C10,SF,12.855380514429164,1364,105,Overdue,1
TX06457,2007-06-04 13:58:29.769682,9618,S5,C6,SF,17.896803937804115,2189,54,Paid,4
TX06458,2007-06-03 13:58:29.769682,9095,S5,C5,LA,14.476949235592626,2889,76,Paid,7
TX06459,2007-06-02 13:58:29.769682,9858,S9,C1,LA,5.259285064547193,1924,152,Overdue,4
TX06460,2007-06-01 13:58:29.769682,9413,S8,C10,SF,7.59428417360478,2729,69,Overdue,1
TX06461,2007-05-31 13:58:29.769682,9234,S7,C3,Chicago,10.234247332232194,1915,177,Overdue,3
TX06462,2007-05-30 13:58:29.769682,9897,S8,C7,NY,19.23565563297315,2065,78,Paid,5
TX06463,2007-05-29 13:58:29.769682,9061,S6,C9,Chicago,6.1711909617488745,2592,85,Overdue,3
TX06464,2007-05-28 13:58:29.769682,9255,S3,C9,NY,15.651788936067224,2259,146,Overdue,6
TX06465,2007-05-27 13:58:29.769682,9560,S7,C6,SF,5.496396976173096,1882,185,Overdue,8
TX06466,2007-05-26 13:58:29.769682,9904,S8,C3,LA,10.438057535029486,1844,147,Overdue,7
TX06467,2007-05-25 13:58:29.769682,9347,S8,C1,LA,16.55223145570615,2543,144,Paid,7
TX06468,2007-05-24 13:58:29.769682,9670,S1,C3,NY,10.158940046575289,2238,178,Paid,3
TX06469,2007-05-23 13:58:29.769682,9123,S7,C10,SF,11.454230899796986,1058,67,Paid,9
TX06470,2007-05-22 13:58:29.769682,9481,S3,C2,LA,18.579567924011435,1751,104,Paid,4
TX06471,2007-05-21 13:58:29.769682,9316,S2,C5,SF,5.992536369789471,2418,159,Overdue,8
TX06472,2007-05-20 13:58:29.769682,9503,S2,C8,SF,12.91493487815152,1342,130,Paid,3
TX06473,2007-05-19 13:58:29.769682,9718,S8,C5,NY,10.493563378867677,2267,155,Overdue,1
TX06474,2007-05-18 13:58:29.769682,9047,S9,C1,SF,19.457175072755465,1547,80,Paid,3
TX06475,2007-05-17 13:58:29.769682,9408,S3,C3,SF,16.905347441273868,1283,113,Paid,9
TX06476,2007-05-16 13:58:29.769682,9931,S3,C5,NY,6.831151660498081,1080,69,Overdue,2
TX06477,2007-05-15 13:58:29.769682,9135,S6,C7,LA,18.91114635083858,1583,169,Overdue,3
TX06478,2007-05-14 13:58:29.769682,9200,S10,C5,Chicago,8.16819946180653,1512,78,Overdue,9
TX06479,2007-05-13 13:58:29.769682,9249,S1,C10,SF,6.272264653022302,2372,122,Overdue,6
TX06480,2007-05-12 13:58:29.769682,9313,S6,C5,NY,13.123899196917383,1435,82,Overdue,7
TX06481,2007-05-11 13:58:29.769682,9868,S3,C7,LA,16.04947354964419,1770,195,Overdue,6
TX06482,2007-05-10 13:58:29.769682,9367,S4,C8,SF,15.74076334244318,2292,100,Overdue,5
TX06483,2007-05-09 13:58:29.769682,9428,S9,C8,Chicago,13.010841033160943,2888,59,Overdue,1
TX06484,2007-05-08 13:58:29.769682,9829,S3,C7,LA,12.39106211629554,1278,114,Paid,1
TX06485,2007-05-07 13:58:29.769682,9806,S1,C3,NY,19.54315845954729,1726,77,Paid,7
TX06486,2007-05-06 13:58:29.769682,9479,S3,C2,SF,17.308382626542468,2313,146,Overdue,7
TX06487,2007-05-05 13:58:29.769682,9313,S7,C1,NY,15.479600572145593,2689,172,Paid,9
TX06488,2007-05-04 13:58:29.769682,9499,S7,C6,Chicago,7.928171953394629,2796,195,Paid,9
TX06489,2007-05-03 13:58:29.769682,9720,S5,C9,Chicago,17.29656036539977,2927,156,Overdue,3
TX06490,2007-05-02 13:58:29.769682,9354,S1,C3,NY,16.24671115274043,1592,110,Paid,5
TX06491,2007-05-01 13:58:29.769682,9484,S8,C5,SF,19.880398996665,1892,186,Overdue,1
TX06492,2007-04-30 13:58:29.769682,9210,S10,C9,NY,6.994926619011881,2688,136,Paid,7
TX06493,2007-04-29 13:58:29.769682,9703,S8,C9,LA,15.729430939220569,1470,92,Paid,7
TX06494,2007-04-28 13:58:29.769682,9043,S10,C7,NY,19.68624789550288,1438,82,Overdue,9
TX06495,2007-04-27 13:58:29.769682,9540,S10,C4,Chicago,11.93889540866705,2563,69,Overdue,9
TX06496,2007-04-26 13:58:29.769682,9570,S10,C2,SF,16.00115665139019,2799,65,Paid,1
TX06497,2007-04-25 13:58:29.769682,9582,S2,C2,SF,19.63055975818145,2770,132,Overdue,5
TX06498,2007-04-24 13:58:29.769682,9091,S10,C4,Chicago,13.212273408589944,1891,167,Paid,4
TX06499,2007-04-23 13:58:29.769682,9264,S3,C1,Chicago,15.48562392054652,2298,60,Overdue,4
TX06500,2007-04-22 13:58:29.769682,9894,S4,C4,LA,5.301272150181439,1140,157,Paid,6
TX06501,2007-04-21 13:58:29.769682,9219,S1,C6,Chicago,12.794976584396665,2945,153,Overdue,6
TX06502,2007-04-20 13:58:29.769682,9901,S4,C6,Chicago,8.837006090629133,1678,111,Paid,9
TX06503,2007-04-19 13:58:29.769682,9924,S5,C7,Chicago,6.968669635258132,2330,160,Overdue,3
TX06504,2007-04-18 13:58:29.769682,9441,S3,C5,SF,15.62897127021992,1773,168,Overdue,9
TX06505,2007-04-17 13:58:29.769682,9400,S10,C9,Chicago,5.586342333625128,1268,50,Paid,3
TX06506,2007-04-16 13:58:29.769682,9399,S2,C2,NY,18.572977273655862,2520,61,Overdue,6
TX06507,2007-04-15 13:58:29.769682,9726,S6,C2,NY,12.766604898062637,1051,106,Paid,7
TX06508,2007-04-14 13:58:29.769682,9990,S8,C4,SF,14.723451727840684,1504,122,Overdue,6
TX06509,2007-04-13 13:58:29.769682,9898,S7,C4,LA,8.801521986893997,1246,99,Overdue,8
TX06510,2007-04-12 13:58:29.769682,9788,S1,C4,LA,7.732895280339385,1854,121,Paid,6
TX06511,2007-04-11 13:58:29.769682,9575,S4,C1,SF,8.65630431668021,1035,144,Paid,3
TX06512,2007-04-10 13:58:29.769682,9857,S3,C4,NY,8.4843948650644,2913,196,Overdue,2
TX06513,2007-04-09 13:58:29.769682,9803,S6,C5,SF,17.967524424401777,1106,145,Overdue,3
TX06514,2007-04-08 13:58:29.769682,9489,S9,C9,Chicago,16.810091021936728,2936,168,Paid,2
TX06515,2007-04-07 13:58:29.769682,9484,S9,C3,SF,17.79104801186048,1960,182,Overdue,4
TX06516,2007-04-06 13:58:29.769682,9756,S7,C3,LA,16.02308065487597,2578,80,Paid,5
TX06517,2007-04-05 13:58:29.769682,9469,S9,C5,NY,14.65325542196632,2164,71,Paid,3
TX06518,2007-04-04 13:58:29.769682,9573,S8,C10,LA,12.918120345960023,1091,170,Paid,1
TX06519,2007-04-03 13:58:29.769682,9937,S5,C6,LA,8.982227395698633,2214,125,Overdue,1
TX06520,2007-04-02 13:58:29.769682,9843,S9,C3,NY,15.580444365906736,2206,132,Overdue,2
TX06521,2007-04-01 13:58:29.769682,9681,S7,C1,Chicago,7.0487660782779,1205,150,Paid,8
TX06522,2007-03-31 13:58:29.769682,9444,S5,C10,NY,12.66592315350681,1879,115,Overdue,7
TX06523,2007-03-30 13:58:29.769682,9268,S8,C8,NY,7.92912152758424,2677,53,Paid,7
TX06524,2007-03-29 13:58:29.769682,9266,S7,C1,SF,12.57138957319188,1710,70,Overdue,2
TX06525,2007-03-28 13:58:29.769682,9053,S9,C2,NY,9.408611193115323,2636,118,Overdue,3
TX06526,2007-03-27 13:58:29.769682,9527,S10,C3,SF,5.802195043047295,1040,56,Overdue,1
TX06527,2007-03-26 13:58:29.769682,9519,S1,C6,LA,12.555635192959697,2450,125,Paid,7
TX06528,2007-03-25 13:58:29.769682,9615,S9,C4,NY,7.727453130499286,1702,154,Overdue,6
TX06529,2007-03-24 13:58:29.769682,9058,S7,C4,Chicago,7.417325488537296,2361,95,Paid,1
TX06530,2007-03-23 13:58:29.769682,9824,S1,C9,SF,10.765488465165484,2704,88,Overdue,5
TX06531,2007-03-22 13:58:29.769682,9039,S1,C6,SF,10.42680736780045,1520,116,Paid,2
TX06532,2007-03-21 13:58:29.769682,9236,S5,C2,Chicago,18.004367984184025,1741,149,Overdue,6
TX06533,2007-03-20 13:58:29.769682,9954,S8,C7,SF,13.46955534340563,1659,152,Overdue,3
TX06534,2007-03-19 13:58:29.769682,9385,S9,C3,SF,17.81851142202125,2940,81,Overdue,2
TX06535,2007-03-18 13:58:29.769682,9605,S6,C9,Chicago,7.202534812131138,1613,180,Paid,3
TX06536,2007-03-17 13:58:29.769682,9733,S10,C6,LA,10.359654050834662,2891,145,Paid,2
TX06537,2007-03-16 13:58:29.769682,9715,S8,C8,NY,13.329944264053246,2560,119,Paid,3
TX06538,2007-03-15 13:58:29.769682,9649,S6,C1,NY,7.296921041149212,2770,156,Paid,5
TX06539,2007-03-14 13:58:29.769682,9299,S6,C2,NY,6.920855994872083,2985,117,Paid,8
TX06540,2007-03-13 13:58:29.769682,9394,S4,C6,NY,14.921023973179652,1285,117,Paid,9
TX06541,2007-03-12 13:58:29.769682,9206,S5,C3,NY,14.807509562048024,2407,190,Overdue,5
TX06542,2007-03-11 13:58:29.769682,9335,S2,C1,NY,8.512379961289081,1583,148,Paid,6
TX06543,2007-03-10 13:58:29.769682,9592,S3,C6,SF,8.406853331583612,2560,96,Overdue,2
TX06544,2007-03-09 13:58:29.769682,9729,S3,C5,NY,16.181686689951256,1255,129,Paid,2
TX06545,2007-03-08 13:58:29.769682,9513,S5,C9,SF,6.754817591278929,1093,73,Paid,1
TX06546,2007-03-07 13:58:29.769682,9177,S5,C6,Chicago,18.84895245014985,1669,89,Paid,9
TX06547,2007-03-06 13:58:29.769682,9395,S6,C5,LA,19.15607781560766,2484,106,Overdue,8
TX06548,2007-03-05 13:58:29.769682,9370,S5,C1,SF,18.064884847538693,1030,159,Overdue,2
TX06549,2007-03-04 13:58:29.769682,9857,S6,C1,LA,8.160159485398388,1607,118,Overdue,2
TX06550,2007-03-03 13:58:29.769682,9790,S8,C1,Chicago,5.252026246607943,2315,112,Paid,1
TX06551,2007-03-02 13:58:29.769682,9657,S2,C7,NY,19.050362627378448,1680,196,Paid,7
TX06552,2007-03-01 13:58:29.769682,9317,S4,C6,LA,10.159577410302669,1572,111,Paid,9
TX06553,2007-02-28 13:58:29.769682,9735,S6,C5,LA,9.656153974825193,1924,79,Paid,5
TX06554,2007-02-27 13:58:29.769682,9368,S5,C4,Chicago,8.92516370235724,2953,138,Paid,7
TX06555,2007-02-26 13:58:29.769682,9383,S1,C8,Chicago,8.668042595733347,2554,179,Paid,1
TX06556,2007-02-25 13:58:29.769682,9061,S9,C8,Chicago,16.01829935662485,1772,117,Paid,3
TX06557,2007-02-24 13:58:29.769682,9805,S3,C5,SF,18.61840442731139,1659,183,Paid,3
TX06558,2007-02-23 13:58:29.769682,9504,S2,C4,SF,16.790845489028367,1973,157,Overdue,4
TX06559,2007-02-22 13:58:29.769682,9238,S9,C2,LA,15.111619489375109,2258,146,Overdue,1
TX06560,2007-02-21 13:58:29.769682,9194,S7,C7,Chicago,9.316363442171452,1284,59,Paid,5
TX06561,2007-02-20 13:58:29.769682,9677,S5,C5,LA,13.204452129416556,1514,180,Overdue,9
TX06562,2007-02-19 13:58:29.769682,9962,S6,C3,NY,8.554507589374053,1339,96,Paid,9
TX06563,2007-02-18 13:58:29.769682,9221,S4,C9,Chicago,6.672606563104363,1536,137,Paid,6
TX06564,2007-02-17 13:58:29.769682,9060,S1,C9,SF,6.8043944360079145,1232,96,Overdue,7
TX06565,2007-02-16 13:58:29.769682,9128,S4,C10,Chicago,14.05653657857249,1324,145,Overdue,5
TX06566,2007-02-15 13:58:29.769682,9989,S9,C8,LA,5.5771948816521135,2078,102,Paid,8
TX06567,2007-02-14 13:58:29.769682,9684,S1,C1,SF,19.598817437054265,2463,129,Paid,1
TX06568,2007-02-13 13:58:29.769682,9991,S10,C3,NY,19.931996952447868,1924,99,Overdue,1
TX06569,2007-02-12 13:58:29.769682,9155,S3,C2,NY,7.24137036874146,2265,65,Overdue,8
TX06570,2007-02-11 13:58:29.770683,9916,S5,C4,LA,11.409536145471062,1636,53,Paid,5
TX06571,2007-02-10 13:58:29.770683,9377,S7,C2,Chicago,16.521140278332226,2320,188,Paid,4
TX06572,2007-02-09 13:58:29.770683,9621,S9,C8,NY,19.326002404287983,1129,73,Paid,7
TX06573,2007-02-08 13:58:29.770683,9780,S6,C1,LA,18.36981761663848,2541,99,Paid,3
TX06574,2007-02-07 13:58:29.770683,9922,S3,C4,SF,8.821327758389966,1227,137,Overdue,9
TX06575,2007-02-06 13:58:29.770683,9867,S7,C5,SF,6.277954007144227,1186,169,Paid,7
TX06576,2007-02-05 13:58:29.770683,9902,S4,C10,LA,9.330940411285896,2216,137,Paid,1
TX06577,2007-02-04 13:58:29.770683,9789,S3,C4,Chicago,11.558561646495145,2310,167,Paid,2
TX06578,2007-02-03 13:58:29.770683,9585,S7,C8,Chicago,10.399074758190867,2882,137,Paid,5
TX06579,2007-02-02 13:58:29.770683,9998,S7,C2,Chicago,16.608036843495174,2388,149,Paid,2
TX06580,2007-02-01 13:58:29.770683,9436,S4,C9,Chicago,8.86681831847486,2124,128,Paid,2
TX06581,2007-01-31 13:58:29.770683,9974,S7,C2,LA,17.87955673605338,2069,108,Overdue,6
TX06582,2007-01-30 13:58:29.770683,9206,S2,C2,LA,8.38451641410176,1571,61,Paid,6
TX06583,2007-01-29 13:58:29.770683,9387,S1,C2,SF,10.420280674060573,2581,66,Paid,9
TX06584,2007-01-28 13:58:29.770683,9479,S2,C10,SF,11.717136015829473,1274,155,Paid,6
TX06585,2007-01-27 13:58:29.770683,9790,S4,C8,Chicago,9.368272138267068,2280,179,Overdue,2
TX06586,2007-01-26 13:58:29.770683,9886,S8,C3,NY,16.4955835551985,1734,99,Overdue,1
TX06587,2007-01-25 13:58:29.770683,9837,S3,C10,NY,11.143208171254075,1017,100,Overdue,6
TX06588,2007-01-24 13:58:29.770683,9983,S10,C10,SF,18.30538660138781,2926,106,Overdue,5
TX06589,2007-01-23 13:58:29.770683,9339,S6,C8,SF,19.453829878031456,2904,94,Overdue,8
TX06590,2007-01-22 13:58:29.770683,9868,S6,C7,LA,17.89710728817529,1415,75,Overdue,5
TX06591,2007-01-21 13:58:29.770683,9339,S9,C10,SF,12.839377584147371,1226,78,Paid,8
TX06592,2007-01-20 13:58:29.770683,9203,S9,C4,SF,12.64712603920736,2247,128,Overdue,2
TX06593,2007-01-19 13:58:29.770683,9160,S4,C7,Chicago,8.238089709209227,1314,174,Overdue,6
TX06594,2007-01-18 13:58:29.770683,9539,S9,C8,NY,13.884164937101628,1064,146,Overdue,6
TX06595,2007-01-17 13:58:29.770683,9391,S6,C6,NY,19.290885881601525,1992,129,Overdue,6
TX06596,2007-01-16 13:58:29.770683,9768,S2,C6,LA,6.209097914706129,1779,89,Paid,7
TX06597,2007-01-15 13:58:29.770683,9676,S10,C3,NY,16.286861215176184,1172,152,Overdue,2
TX06598,2007-01-14 13:58:29.770683,9574,S6,C5,Chicago,18.043093314857774,2687,54,Overdue,5
TX06599,2007-01-13 13:58:29.770683,9533,S2,C10,Chicago,19.80055226743471,1437,107,Overdue,7
TX06600,2007-01-12 13:58:29.770683,9069,S8,C2,LA,10.021365736503956,2795,147,Overdue,3
TX06601,2007-01-11 13:58:29.770683,9892,S4,C5,SF,10.333612193524871,2102,199,Paid,5
TX06602,2007-01-10 13:58:29.770683,9404,S5,C5,SF,8.446628624857237,1223,86,Paid,6
TX06603,2007-01-09 13:58:29.770683,9607,S8,C7,Chicago,16.835954389718694,2303,123,Overdue,3
TX06604,2007-01-08 13:58:29.770683,9674,S8,C4,LA,7.100594006720197,1022,170,Paid,8
TX06605,2007-01-07 13:58:29.770683,9590,S6,C6,Chicago,9.016504419473618,1344,80,Overdue,7
TX06606,2007-01-06 13:58:29.770683,9516,S4,C9,NY,9.428935366557113,2968,63,Paid,1
TX06607,2007-01-05 13:58:29.770683,9827,S1,C4,NY,10.623959280853802,1729,83,Paid,5
TX06608,2007-01-04 13:58:29.770683,9119,S7,C6,Chicago,11.324973554178946,1276,102,Paid,3
TX06609,2007-01-03 13:58:29.770683,9813,S8,C9,SF,13.385374471697684,2733,132,Overdue,9
TX06610,2007-01-02 13:58:29.770683,9689,S9,C10,NY,19.22559982246716,1149,150,Paid,4
TX06611,2007-01-01 13:58:29.770683,9687,S2,C1,LA,8.709196214161999,1633,70,Paid,2
TX06612,2006-12-31 13:58:29.770683,9901,S1,C8,SF,16.688308833884836,1108,86,Overdue,5
TX06613,2006-12-30 13:58:29.770683,9216,S4,C1,NY,15.145854333025865,2766,145,Overdue,1
TX06614,2006-12-29 13:58:29.770683,9055,S5,C4,Chicago,6.740753446213751,2764,113,Overdue,1
TX06615,2006-12-28 13:58:29.770683,9365,S10,C3,SF,17.155651270406793,1714,143,Overdue,7
TX06616,2006-12-27 13:58:29.770683,9698,S1,C4,SF,6.3591766944479735,2828,151,Paid,4
TX06617,2006-12-26 13:58:29.770683,9503,S5,C7,NY,16.083893444681287,1285,66,Overdue,6
TX06618,2006-12-25 13:58:29.770683,9743,S6,C9,LA,15.736801178566312,2310,95,Overdue,4
TX06619,2006-12-24 13:58:29.770683,9766,S3,C9,NY,15.341027924556016,2312,99,Paid,7
TX06620,2006-12-23 13:58:29.770683,9924,S7,C10,NY,9.150385152343254,1876,92,Overdue,9
TX06621,2006-12-22 13:58:29.770683,9454,S6,C1,NY,13.60050484235191,1075,66,Paid,9
TX06622,2006-12-21 13:58:29.770683,9103,S4,C10,NY,16.423666862000754,2434,127,Overdue,4
TX06623,2006-12-20 13:58:29.770683,9076,S3,C1,NY,14.563879173927752,1249,196,Paid,4
TX06624,2006-12-19 13:58:29.770683,9229,S5,C9,Chicago,17.064585808170506,1077,89,Overdue,3
TX06625,2006-12-18 13:58:29.770683,9913,S3,C4,NY,15.318235473889096,1766,86,Overdue,3
TX06626,2006-12-17 13:58:29.770683,9257,S10,C3,LA,9.116748321383472,1884,144,Overdue,5
TX06627,2006-12-16 13:58:29.770683,9263,S9,C9,SF,7.29584817234707,2337,193,Overdue,4
TX06628,2006-12-15 13:58:29.770683,9330,S9,C5,Chicago,14.479684795222187,1896,126,Overdue,1
TX06629,2006-12-14 13:58:29.770683,9992,S6,C6,LA,16.39637571306082,2599,75,Paid,5
TX06630,2006-12-13 13:58:29.770683,9181,S6,C1,NY,7.134844285484499,2017,83,Paid,6
TX06631,2006-12-12 13:58:29.770683,9892,S4,C1,LA,7.622306867936324,2132,109,Overdue,2
TX06632,2006-12-11 13:58:29.770683,9767,S4,C7,SF,5.181040208876094,2649,173,Paid,1
TX06633,2006-12-10 13:58:29.770683,9549,S2,C10,LA,12.9762377155377,2904,147,Overdue,5
TX06634,2006-12-09 13:58:29.770683,9687,S10,C8,NY,13.134365716207736,1839,113,Paid,7
TX06635,2006-12-08 13:58:29.770683,9026,S4,C8,SF,12.501136876980016,2351,198,Paid,9
TX06636,2006-12-07 13:58:29.770683,9275,S8,C7,NY,9.740150282175732,2255,174,Paid,1
TX06637,2006-12-06 13:58:29.770683,9651,S10,C9,NY,11.417168517381782,2500,184,Paid,3
TX06638,2006-12-05 13:58:29.770683,9298,S2,C1,Chicago,16.493551556534534,1537,114,Paid,6
TX06639,2006-12-04 13:58:29.770683,9956,S9,C2,SF,7.726953218931531,2881,195,Paid,6
TX06640,2006-12-03 13:58:29.770683,9798,S1,C3,SF,8.023218299824167,1688,177,Paid,7
TX06641,2006-12-02 13:58:29.770683,9090,S2,C5,NY,15.00467397164885,1427,65,Overdue,2
TX06642,2006-12-01 13:58:29.770683,9479,S2,C4,LA,18.003513103789594,1554,114,Paid,8
TX06643,2006-11-30 13:58:29.770683,9572,S6,C4,SF,10.105902023544544,1048,124,Paid,3
TX06644,2006-11-29 13:58:29.770683,9457,S7,C8,LA,18.99116487719912,1179,175,Paid,2
TX06645,2006-11-28 13:58:29.770683,9450,S3,C8,LA,5.865141104264787,1326,79,Paid,5
TX06646,2006-11-27 13:58:29.770683,9364,S9,C7,SF,6.777789804821691,1671,175,Paid,9
TX06647,2006-11-26 13:58:29.770683,9858,S5,C1,LA,11.899394292397186,2641,141,Overdue,9
TX06648,2006-11-25 13:58:29.770683,9674,S5,C10,SF,15.852278414428092,2846,139,Overdue,4
TX06649,2006-11-24 13:58:29.770683,9350,S4,C4,Chicago,10.562554471034138,1112,187,Overdue,3
TX06650,2006-11-23 13:58:29.770683,9654,S9,C1,SF,13.321209352514025,2273,124,Overdue,4
TX06651,2006-11-22 13:58:29.770683,9399,S8,C5,SF,5.428560284639018,1529,168,Paid,5
TX06652,2006-11-21 13:58:29.770683,9252,S4,C3,SF,11.927514675067949,2146,158,Overdue,7
TX06653,2006-11-20 13:58:29.770683,9780,S4,C3,Chicago,8.638633017127123,2978,119,Paid,8
TX06654,2006-11-19 13:58:29.770683,9880,S2,C4,LA,12.745532608037824,2820,78,Overdue,7
TX06655,2006-11-18 13:58:29.770683,9802,S9,C2,Chicago,12.887498079671555,2695,71,Overdue,2
TX06656,2006-11-17 13:58:29.770683,9458,S3,C7,LA,16.297383921155827,1181,191,Overdue,8
TX06657,2006-11-16 13:58:29.770683,9698,S4,C4,SF,13.097624418003532,1496,183,Paid,7
TX06658,2006-11-15 13:58:29.770683,9916,S7,C5,SF,14.21403759166882,1595,93,Paid,5
TX06659,2006-11-14 13:58:29.770683,9498,S10,C2,Chicago,12.944698725950651,2822,112,Overdue,6
TX06660,2006-11-13 13:58:29.770683,9949,S8,C6,Chicago,19.85566151578745,1682,168,Overdue,4
TX06661,2006-11-12 13:58:29.770683,9970,S8,C9,Chicago,16.87429042884836,1680,174,Paid,3
TX06662,2006-11-11 13:58:29.770683,9925,S4,C8,Chicago,16.334675420034092,1903,110,Overdue,6
